mine_id,date,last_yr_viols,last_yr_penals,avg_last_3yr_viols,avg_last_3yr_penals,accident_label
4608791, 2000-1-01,18,1155,6,385,0
4608791, 2000-2-01,18,1155,6,385,0
4608791, 2000-3-01,25,1663,8.33,554.33,0
4608791, 2000-4-01,25,1663,8.33,554.33,0
4608791, 2000-5-01,25,1663,8.33,554.33,0
4608791, 2000-6-01,28,1828,9.33,609.33,0
4608791, 2000-7-01,28,1828,9.33,609.33,0
4608791, 2000-8-01,28,1828,9.33,609.33,0
4608791, 2000-9-01,30,2023,10,674.33,0
4608791, 2000-10-01,30,2023,10,674.33,0
4608791, 2000-11-01,23,1568,10,674.33,0
4608791, 2001-1-01,31,2559,13.33,1045,0
4608791, 2001-2-01,36,3010,18,1388.33,0
4608791, 2001-3-01,45,9111,21,3422,0
4608791, 2001-4-01,44,9778,23,3813.67,0
4608791, 2001-5-01,47,10049,24,3904,0
4608791, 2001-6-01,52,10324,25.67,3995.67,0
4608791, 2001-7-01,51,10269,26.33,4032.33,0
4608791, 2001-8-01,73,14001,33.67,5276.33,0
4608791, 2001-9-01,80,16952,36,6260,0
4608791, 2001-10-01,78,16757,36,6260,0
4608791, 2001-11-01,93,18485,41,6836,0
4608791, 2002-1-01,106,19278,48,7406,0
4608791, 2002-2-01,122,20249,54,7794.67,0
4608791, 2002-3-01,123,20268,59,8144.33,0
4608791, 2002-4-01,114,14167,59,8144.33,0
4608791, 2002-5-01,108,12992,59,8144.33,0
4608791, 2002-6-01,105,12721,59,8144.33,0
4608791, 2002-7-01,100,12446,59,8144.33,0
4608791, 2002-8-01,98,12336,59,8144.33,0
4608791, 2002-9-01,76,8604,59,8144.33,0
4608791, 2002-10-01,69,5653,59,8144.33,0
4608791, 2002-11-01,69,5653,56.67,7992.67,0
4608791, 2003-1-01,41,3081,56,7952.33,0
4608791, 2003-2-01,33,2215,53,7759.33,0
4608791, 2003-3-01,15,1049,53,7759.33,0
4608791, 2003-4-01,0,0,50.67,7590,0
4608791, 2003-5-01,0,0,50.67,7590,0
4608791, 2003-6-01,0,0,50.67,7590,0
4608791, 2003-7-01,0,0,49.67,7535,0
4608791, 2003-8-01,0,0,49.67,7535,0
4608791, 2003-9-01,0,0,49.67,7535,0
4608791, 2003-10-01,0,0,49,7470,0
4608791, 2003-11-01,0,0,49,7470,0
4608791, 2004-1-01,0,0,46.33,7164.33,0
4608791, 2004-2-01,0,0,45.67,7099.33,0
4608791, 2004-3-01,9,1546,44,7271.33,0
4608791, 2004-4-01,12,2866,42,5677.67,0
4608791, 2004-5-01,15,3741,41,5577.67,0
4608791, 2004-6-01,17,4048,40.67,5589.67,0
4608791, 2004-7-01,33,5949,44.33,6131.67,0
4608791, 2004-8-01,43,6923,47,6419.67,0
4608791, 2004-9-01,46,7234,40.67,5279.33,0
4608791, 2004-10-01,50,7579,39.67,4410.67,0
4608791, 2004-11-01,57,8314,42,4655.67,0
4608791, 2005-1-01,68,9575,36.33,4218.67,0
4608791, 2005-2-01,78,10916,37,4377,0
4608791, 2005-3-01,81,11283,32,4110.67,0
4608791, 2005-4-01,75,9917,28,3821,0
4608791, 2005-5-01,99,13670,37,5512,0
4608791, 2005-6-01,119,22799,44.67,8846.67,0
4608791, 2005-7-01,126,32147,47.67,12065,0
4608791, 2005-8-01,136,38289,56.33,14746,0
4608791, 2005-9-01,161,56365,68,21096,0
4608791, 2005-10-01,180,83774,75.33,30336,0
4608791, 2005-11-01,198,89437,82.67,32338.67,0
4608791, 2006-1-01,214,96831,92,35173.33,1
4608791, 2006-2-01,211,96005,93,35193.33,0
4608791, 2006-3-01,203,105664,93.67,38860,0
4608791, 2006-4-01,318,139388,133,50223.67,0
4608791, 2006-5-01,329,141411,137.67,50958,0
4608791, 2006-6-01,308,144096,139.67,53544,0
4608791, 2006-7-01,286,134152,140,53564,0
4608791, 2006-8-01,294,131751,145.67,55982,0
4608791, 2006-9-01,286,129364,151.67,57867.33,0
4608791, 2006-10-01,263,112321,155.67,58536.33,0
4608791, 2006-11-01,257,88244,161,59750.67,0
4608791, 2007-1-01,235,80132,165.67,60300.67,0
4608791, 2007-2-01,234,78317,170,61279,0
4608791, 2007-3-01,242,80273,173.67,61951,0
4608791, 2007-4-01,241,69273,171,61435.67,0
4608791, 2007-5-01,125,35528,170.67,61111,0
4608791, 2007-6-01,148,152040,182,100391,0
4608791, 2007-7-01,145,146517,182.33,101033.67,0
4608791, 2007-8-01,147,146993,178,100578.67,0
4608791, 2007-9-01,135,140728,176.33,100583.67,0
4608791, 2007-10-01,117,135072,175.33,100480,0
4608791, 2007-11-01,120,146451,179,104827,0
4608791, 2008-1-01,96,141642,176.67,104618.33,0
4608791, 2008-2-01,101,143303,176.67,104876.67,0
4608791, 2008-3-01,89,140495,173.67,104472,0
4608791, 2008-4-01,79,138579,173,104383,0
4608791, 2008-5-01,80,138886,172.67,104425.33,0
4608791, 2008-6-01,82,139448,165,103037,0
4608791, 2008-7-01,46,21540,157.67,99971.33,0
