mine_id,date,last_yr_viols,last_yr_penals,avg_last_3yr_viols,avg_last_3yr_penals,accident_label
1202215, 2009-5-01,687,812380,571.33,546702,0
1202215, 2009-6-01,608,718669,573.33,549620.67,0
1202215, 2009-7-01,569,678909,569.33,555448.33,0
1202215, 2009-8-01,574,679254,572.67,561026.67,0
1202215, 2009-9-01,546,634113,571.67,568359.33,0
1202215, 2009-10-01,504,533086,569.33,578723,0
1202215, 2009-11-01,517,579767,573.33,597907,0
1202215, 2010-1-01,478,610518,565.67,618640.67,0
1202215, 2010-2-01,494,632008,572.67,631123.33,0
1202215, 2010-3-01,456,527110,560.33,627822.67,0
1202215, 2010-4-01,383,465804,556.67,626839.67,0
1202215, 2010-5-01,399,477010,554.33,637556.33,0
1202215, 2010-6-01,441,463468,563,636346.67,0
1202215, 2010-7-01,435,453216,560.33,633144.67,0
1202215, 2010-8-01,471,446483,564,627708,0
1202215, 2010-9-01,506,507390,568,628378.67,1
1202215, 2010-10-01,521,544750,570,627916.67,0
1202215, 2010-11-01,523,518407,557.33,599121,0
1202215, 2011-1-01,571,557442,560.33,615148.67,0
1202215, 2011-2-01,582,538270,564,626952.67,0
1202215, 2011-3-01,574,524704,557,622253.33,0
1202215, 2011-4-01,588,548159,542.67,600729.67,0
1202215, 2011-5-01,605,560347,533.33,585482.33,0
1202215, 2011-6-01,590,592051,512,573959,0
1202215, 2011-7-01,557,600740.75,509,565151.58,0
1202215, 2011-8-01,571,622237.75,511.33,566646.92,0
1202215, 2011-9-01,572,642886.75,508.33,554401.58,0
1202215, 2011-10-01,538,622112.75,496.33,528431.92,0
1202215, 2011-11-01,507,566999.75,491,528282.58,0
1202215, 2012-1-01,430,512898.75,474,525720.92,0
1202215, 2012-2-01,421,533937.75,471.67,536092.92,0
1202215, 2012-3-01,398,530725.75,463.33,517545.58,0
1202215, 2012-4-01,386,540313.75,440,507123.92,0
1202215, 2012-5-01,389,612707.75,433.67,528269.25,0
1202215, 2012-6-01,400,644245.75,437.67,529437.58,0
1202215, 2012-7-01,369,584680.75,432.33,529296.25,0
1202215, 2012-8-01,345,551850,434.33,522798.58,0
1202215, 2012-9-01,336,544370,432,521685.58,0
1202215, 2012-10-01,297,516420,425.33,515170.58,0
1202215, 2012-11-01,302,493071,429,515093.58,0
1202215, 2013-1-01,279,443673,411,486851.25,0
1202215, 2013-2-01,288,448474,410.67,471706.25,0
1202215, 2013-3-01,306,405549,409,460606.58,0
1202215, 2013-4-01,296,358883,410,461469.92,0
1202215, 2013-5-01,289,337858,408.67,464475.25,0
1202215, 2013-6-01,288,248210,396.67,452002.58,0
1202215, 2013-7-01,260,206596,377.33,443813.58,0
1202215, 2013-8-01,258,192837,373.33,442503.25,0
1202215, 2013-9-01,247,184357,359.67,435423.25,0
1202215, 2013-10-01,260,184332,350,413999.58,0
1202215, 2013-11-01,263,173784,339.33,391515.25,0
1202215, 2014-1-01,226,126504,303.67,351013.92,0
1202215, 2014-2-01,257,144897,306.33,349336.25,0
1202215, 2014-3-01,254,145417,301.33,340755.25,1
1202215, 2014-4-01,248,150836,300.33,335983.92,0
1202215, 2014-5-01,275,197293,305.67,344514.58,0
1202215, 2014-6-01,270,185497,297,339525.25,0
1202215, 2014-7-01,269,188725,289.67,317560.58,0
1202215, 2014-8-01,264,184867,279.67,305189,0
1202215, 2014-9-01,274,202107,274.33,302459.67,0
1202215, 2014-10-01,284,218950,263.67,294111,0
1202215, 2014-11-01,265,206115,259,275333.67,0
1202215, 2015-1-01,249,207760,248.33,256369.67,0
1202215, 2015-2-01,262,211385,247.67,250509.33,0
1202215, 2015-3-01,246,196669,248,236913.33,0
1202215, 2015-4-01,237,181841,247.67,224460.33,0
1202215, 2015-5-01,224,173465,246.33,213701,0
1202215, 2015-6-01,209,130721,245.67,183852.33,0
1202215, 2015-7-01,222,175998,237.67,183442.67,0
1202215, 2015-8-01,223,183169,241,183723.33,0
1202215, 2015-9-01,227,184276,240.33,182664.33,0
1202215, 2015-10-01,226,175406,237.67,179471.67,0
1202215, 2015-11-01,223,161731,239,175881.33,0
